player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Allen Crabbe,crabbal01,2020,1445,653,-2.275765480129441,-4.050788645661391,-6.326554125790833,-5.960364739700975,-1.197818625223936,-7.158183364924911,-3.177204058095542,-3.642687369031528,-6.81989142712707,-1.330087093878318,-1.330087093878318,0,-2.734577201060556,-4.311305607949143,-7.045882809009697,-.622277178479506
Torrey Craig,craigto01,2020,2421,1186,-.5723583079760622,-.3777016090028069,-.9500599169788692,-.8297033758554241,-4.141630443765451,-4.971333819620876,-.6795421730272359,-1.17561677821415,-1.855158951241386,.5169718961867658,.7939784220617091,-.2770065258749433,-.6973351520679912,-.9650027355128691,-1.66233788758086,-.6633163851040531
Jamal Crawford,crawfja01,2020,15,6,24.13544489457617,-10.5063316956249,13.62911319895128,27.98896310479553,.7724107600304418,28.76137386482597,26.45001396852605,-8.795987861811595,17.65402610671446,.0625261206443027,.0625261206443027,0,23.81697291008892,-8.412793665357224,15.4041792447317,.1067713463250151
Jae Crowder,crowdja01,2020,4246,1977,.3813726388143893,.0325236702598572,.4138963090742465,-1.60853017388086,-2.418908265642305,-4.027438439523165,-.0093923891279618,-.495470861236103,-.5048632503640648,2.31143161367063,2.123824746087208,.187606867583422,.2674127206407519,-.0513944797058272,.2160182409349247,.4613275276675382
Jarrett Culver,culveja01,2020,3301,1506,-3.188948405029952,-1.352027291033345,-4.540975696063297,.679659710302752,-.5339703757005703,.1456893346021817,-2.542051927547,-1.247900297023774,-3.789952224570774,-.798940212970201,-.798940212970201,0,-2.542517596711643,-1.019627630145681,-3.562145226857325,-.0151708919812678
Seth Curry,curryse01,2020,3640,1720,2.778092112758884,-3.077696311888998,-.299604199130114,1.759781961127814,-.750796962976168,1.008984998151647,2.665462533831368,-2.788457894803813,-.1229953609724452,2.299616994086877,2.193772284656266,.105844709430611,2.586755187899511,-2.672215434367195,-.0854602464676842,-.5175083449495931
Stephen Curry,curryst01,2020,317,139,6.685994322727593,.2087905137620532,6.894784836489646,2.322466255713628,-6.991897179732113,-4.669430924018485,6.367020814692999,-1.273370888053676,5.093649926639324,.5680974973413927,.5680974973413927,0,5.450047358222442,-1.410294641483935,4.039752716738508,2.173877980886032
Troy Daniels,danietr01,2020,1176,551,-.8620353568482994,-2.349259536040968,-3.211294892889268,-3.499092085175052,1.643312332560362,-1.855779752614689,-1.497674257772366,-1.703309255966734,-3.200983513739099,-.1247510156454976,-.1405372420327604,.0157862263872629,-1.295882740576674,-2.508711617904665,-3.804594358481339,-.2990154890076104
Anthony Davis,davisan02,2020,4820,2258,3.241418795584472,4.728486112939652,7.969904908524123,-2.200459653272813,1.553085255099523,-.6473743981732907,2.256376061871197,4.280538185991596,6.536914247862794,10.89471515322288,9.347578806639994,1.547136346582886,2.550306690005002,4.673116257670745,7.223422947675747,1.386435963661568
Ed Davis,davised01,2020,629,303,-3.359460713870679,-.0252686621382215,-3.384729376008901,-8.837753429580232,-.962554222591441,-9.800307652171673,-4.688925616695371,-.2487100365546937,-4.937635653250064,-.3363800572799145,-.3363800572799145,0,-4.568199065315234,.6266573677991071,-3.941541697516127,-.545817864888078
