player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Khris Middleton,middlkh01,2020,PO,MIL,273,126,-4.283889619098185,3.534734223908319,-.7491553951898653,3.50830722998439,3.904479094445068,7.412786324429457,-2.941571141563557,3.695148875413387,.7535777338498297,.2350272467114122,0,.2350272467114122,-2.565422474133788,1.347378213306191,-1.218044260827597,1.188861924493805
Khris Middleton,middlkh01,2020,RS,MIL,4117,1853,3.72634158997795,.7281498038664068,4.454491393844356,1.722691975977325,2.377315703347478,4.100007679324804,3.498136954387085,1.047933127892105,4.54607008227919,6.939841488802815,6.939841488802815,0,3.440660384960256,.6283745364061777,4.069034921366434,.6236703560409602
Eric Mika,mikaer01,2020,RS,SAC,41,19,2.786192209458594,2.536194596584264,5.322386806042859,8.259011696119781,4.702249166913768,12.96126086303355,4.169932851773283,3.198997349776026,7.368930201549309,.0978418632802863,.0978418632802863,0,5.677858498902901,2.30573748603844,7.98359598494134,-.2592106258093396
CJ Miles,milescj01,2020,RS,WAS,367,161,-.339757498775155,2.40351399528436,2.063756496509205,1.775857554991411,-3.583698503882878,-1.807840948891468,.0815252117707792,1.375433005181071,1.45695821695185,.3491094139231465,.3491094139231465,0,-.5507218645133175,.4594831771085443,-.0912386874047732,1.046132870795325
Malcolm Miller,millema01,2020,PO,TOR,11,5,-3.726586947951913,-11.22760034494165,-14.95418729289357,-40.60708586800898,20.89075671905194,-19.71632914895704,-11.87962393159502,-5.33289911626074,-17.21252304785576,-.0369115563610412,0,-.0369115563610412,-15.65362574731088,-11.35479634293254,-27.00842209024341,-3.022478305012309
Malcolm Miller,millema01,2020,RS,TOR,350,162,-.0993581809550456,.2851493309398732,.1857911499848276,7.121625784827842,2.992312257563888,10.11393804239173,1.3669251652588,.7774023713843973,2.144327536643197,.4040486584418798,.4040486584418798,0,-.3851889818810839,-.0493899662619198,-.4345789481430037,-.1209664244132011
Paul Millsap,millspa01,2020,PO,DEN,232,119,-2.231554901303034,2.28958366305248,.0580287617494464,-6.752306737239148,-11.19905771089541,-17.95136444813456,-3.396281826592961,-.2784334026562974,-3.674715229249259,-.0576034014072413,0,-.0576034014072413,-2.766999029880098,-.8518571684973757,-3.618856198377474,-.5233895711500239
Paul Millsap,millspa01,2020,RS,DEN,2527,1240,-.351241534155171,1.123346204944978,.7721046707898068,2.200527652654212,3.803928743970467,6.004456396624678,.1268072368518001,1.750487288568215,1.877294525420015,2.932345353626459,2.932345353626459,0,.069349872679107,1.867200697620226,1.936550570299333,.1707889571697008
Patty Mills,millspa02,2020,RS,SAS,3226,1485,3.088402561281946,.1322757396865734,3.220678300968519,3.007409041624988,1.509994264972473,4.517403306597461,3.238658414797755,.4374581976606215,3.676116612458376,4.900474611562024,4.900474611562024,0,2.786029736598835,.2108771542136023,2.996906890812438,.6657718664846992
Shake Milton,miltosh01,2020,PO,PHI,256,126,.8987470502192896,-4.777832546759551,-3.879085496540261,9.180451306593795,1.661344117730581,10.84179542432438,2.719529446650452,-3.705732489375586,-.9862030427251334,.1165230629514152,0,.1165230629514152,4.188623680600383,-2.726516101271231,1.462107579329152,-.3614950446214127
Shake Milton,miltosh01,2020,RS,PHI,1680,805,.8688227492740822,-3.877817830263727,-3.008995080989644,3.516176857943707,-5.446370005071902,-1.930193147128195,1.46421725612196,-4.468994073264661,-3.004776817142702,-.104259514284085,-.104259514284085,0,1.178869187939199,-3.597662610220705,-2.418793422281505,-.3709161547629924
Donovan Mitchell,mitchdo01,2020,PO,UTA,356,181,15.46462170703246,-2.814019146031598,12.65060256100086,8.11513709802443,-1.455960696261651,6.659176401762779,14.33705290274901,-2.721345797448051,11.61570710530096,1.354110075904581,0,1.354110075904581,9.09832101583623,-3.807524497933252,5.290796517902978,-1.041094173210934
