player_name,season,raptor_offense,raptor_defense,raptor_total,war_total
Nikola Jokic,2018,5.167214643,0.306921891,5.474136534,10.27493138
Nikola Jokic,2019,6.080263137,2.664693182,8.74495632,18.19761224
Dahntay Jones,2015,-4.664684297,-3.579119626,-8.243803923,-0.412498908
Dahntay Jones,2016,-2.263359683,1.27446229,-0.988897393,0.083785409
Dahntay Jones,2017,4.101067988,-11.01681474,-6.91574675,-0.089930219
Damian Jones,2017,-6.447379691,-1.226388865,-7.673768557,-0.265827247
Damian Jones,2018,-8.207227945,-0.743602864,-8.950830809,-0.312401082
Damian Jones,2019,-2.053988465,0.086466551,-1.967521914,0.169063057
Derrick Jones Jr.,2017,-0.701809808,-1.122015525,-1.823825333,0.257059319
Derrick Jones Jr.,2018,-2.04151116,2.64890374,0.60739258,0.405359454
Derrick Jones Jr.,2019,-0.414004125,2.158835988,1.744831863,2.635645681
James Jones,2014,3.788391913,-2.658722751,1.129669162,0.717411063
James Jones,2015,0.829393935,-2.378467039,-1.549073104,0.614339046
James Jones,2016,-2.590574471,-1.794013493,-4.384587964,-0.432867336
James Jones,2017,-1.449168981,-3.279293703,-4.728462684,-0.419518944
Jalen Jones,2018,0.904637717,-5.038133456,-4.133495739,-0.129611891
Jalen Jones,2019,-1.207916759,-3.001245579,-4.209162338,-0.159425955
Jemerrio Jones,2019,-0.702849696,5.360416217,4.657566521,0.537061379
Perry Jones III,2014,-1.038458909,-0.171508369,-1.209967278,0.635256917
Perry Jones III,2015,-3.821996031,-2.324974611,-6.146970642,-1.090952634
Solomon Jones,2014,-3.857183216,-0.349806725,-4.206989941,-0.06278551
Terrence Jones,2014,0.845437971,-1.585134337,-0.739696366,2.259387106
Terrence Jones,2015,-1.539560302,-1.177830882,-2.717391184,0.039303843
Terrence Jones,2016,-3.430596143,-4.606552984,-8.037149127,-2.810622182
Terrence Jones,2017,-2.181076668,-0.081157842,-2.26223451,0.315760474
Terrence Jones,2019,-26.34479898,2.775776479,-23.5690225,-0.057804601
Tyus Jones,2016,-0.984192855,-1.658381105,-2.64257396,0.03127928
Tyus Jones,2017,1.110524336,-0.618052665,0.492471671,1.275579534
Tyus Jones,2018,0.84828459,1.248537671,2.096822261,3.718874129
Tyus Jones,2019,0.225509625,0.109368068,0.334877693,2.426331208
DeAndre Jordan,2014,0.569078792,1.089656423,1.658735215,7.448792517
DeAndre Jordan,2015,3.087221743,1.321444232,4.408665975,12.00518686
DeAndre Jordan,2016,0.841956453,2.253832334,3.095788787,8.347165663
DeAndre Jordan,2017,1.316889269,1.492099148,2.808988417,7.989550707
DeAndre Jordan,2018,-0.85601516,-0.952557462,-1.808572622,1.155583381
DeAndre Jordan,2019,-2.23246193,0.697538738,-1.534923192,1.266994058
Jerome Jordan,2015,-2.057344938,-1.129175033,-3.18651997,-0.092217095
Cory Joseph,2014,0.636426809,-0.446343845,0.190082964,1.540310607
Cory Joseph,2015,0.621197769,0.230245587,0.851443357,2.667267742
Cory Joseph,2016,-1.286283944,1.306752093,0.020468149,3.457160564
Cory Joseph,2017,-0.667168345,-0.802762995,-1.469931341,1.433962641
Cory Joseph,2018,-0.9326058,-0.011825388,-0.944431187,2.184581529
Cory Joseph,2019,-0.902044956,2.314084176,1.41203922,4.491775123
Chris Kaman,2014,-4.086394272,3.262194802,-0.82419947,0.72974967
Chris Kaman,2015,-2.723170573,0.134364918,-2.588805655,0.11776371
Chris Kaman,2016,-5.731308152,-2.543012182,-8.274320334,-0.423774233
Frank Kaminsky,2016,-1.38488874,0.375943208,-1.008945532,1.718363757
Frank Kaminsky,2017,-1.119638363,-1.72429495,-2.843933312,-0.093517945
Frank Kaminsky,2018,0.721910301,-2.331356204,-1.609445903,1.059363833
Frank Kaminsky,2019,-0.339343815,0.38933867,0.049994855,1.077938469
Enes Kanter,2014,-3.154783558,-2.292582353,-5.447365911,-2.917464345
Enes Kanter,2015,0.480713152,-1.698082276,-1.217369124,1.573359478
Enes Kanter,2016,2.504947133,-0.227423396,2.277523737,5.212301711
Enes Kanter,2017,1.736696647,-0.917474156,0.819222491,2.872921326
Enes Kanter,2018,2.1151695,-2.156037198,-0.040867698,2.520008334
Enes Kanter,2019,0.715626463,-0.707603204,0.008023259,3.014779277
Sergey Karasev,2014,-5.665722922,-5.371419882,-11.0371428,-0.673826232
Sergey Karasev,2015,-0.576918127,0.721719794,0.144801668,0.824966927
Sergey Karasev,2016,-0.533261448,-0.060566393,-0.593827841,0.443676238
Sasha Kaun,2016,-3.633885749,1.922860752,-1.711024997,0.050637192
Ryan Kelly,2014,0.534163187,-1.880948841,-1.346785655,0.944672666
Ryan Kelly,2015,-1.891080482,-2.264012771,-4.155093253,-0.875061122
Ryan Kelly,2016,-3.498711029,1.083153672,-2.415557356,0.08028947
Ryan Kelly,2017,-3.999213226,0.931533367,-3.067679859,-0.017850481
Luke Kennard,2018,0.234505803,-0.745468297,-0.510962493,1.667090835
Luke Kennard,2019,0.067435285,-2.139019085,-2.071583799,0.541375003
Michael Kidd-Gilchrist,2014,-2.401349415,4.06189003,1.660540615,3.543698194
Michael Kidd-Gilchrist,2015,-1.000320865,2.971748491,1.971427626,3.802566789
Michael Kidd-Gilchrist,2016,2.666417895,3.521990769,6.188408664,0.927321495
Michael Kidd-Gilchrist,2017,-1.435228297,3.398204506,1.962976209,5.586527961
Michael Kidd-Gilchrist,2018,-1.503628901,2.887306257,1.383677356,3.882402812
Michael Kidd-Gilchrist,2019,-1.127664722,2.02480103,0.897136308,2.178346887
Sean Kilpatrick,2015,-0.604031107,-1.071622339,-1.675653446,0.039649666
Sean Kilpatrick,2016,2.342955988,-6.04156573,-3.698609741,-0.298887302
Sean Kilpatrick,2017,-0.049190197,-2.174156879,-2.223347077,0.473653998
Sean Kilpatrick,2018,-1.770234214,-4.525801796,-6.29603601,-1.136277205
George King,2019,-5.65494678,-16.72028005,-22.37522683,-0.058620269
Andrei Kirilenko,2014,-0.789714898,0.054421715,-0.735293183,1.065777564
Andrei Kirilenko,2015,-4.91302019,-6.334985667,-11.24800586,-0.154673376
Alex Kirk,2015,-3.934850818,-9.41914049,-13.35399131,-0.074852758
Maxi Kleber,2018,-2.122179878,1.544862342,-0.577317536,1.329262298
Maxi Kleber,2019,-1.055587277,2.863225479,1.807638202,3.479284187
Brandon Knight,2014,0.928016318,-2.2610302,-1.333013882,1.736108607
Brandon Knight,2015,0.464341215,-0.169862543,0.294478673,3.234161928
Brandon Knight,2016,0.278469159,-2.531400294,-2.252931135,0.477284179
Brandon Knight,2017,-2.024213997,-1.922389289,-3.946603287,-0.69822651
Brandon Knight,2019,-2.67636313,-1.155871395,-3.832234525,-0.400543037
Kevin Knox,2019,-3.822369778,-4.319854979,-8.142224757,-5.964008939
Furkan Korkmaz,2018,-4.745729329,-6.154039027,-10.89976836,-0.335856715
Furkan Korkmaz,2019,-0.051372541,1.106053259,1.054680718,1.397523451
Luke Kornet,2018,-1.375684755,-0.455217528,-1.830902283,0.153446513
Luke Kornet,2019,-1.698465238,3.6311398,1.932674563,1.874729344
Kyle Korver,2014,2.009938323,-0.612164631,1.397773692,5.689700132
Kyle Korver,2015,3.950171325,0.266862528,4.217033854,10.58588542
Kyle Korver,2016,0.467394162,0.967354364,1.434748526,5.857573492
Kyle Korver,2017,0.240281678,-2.978895081,-2.738613402,0.021519844
Kyle Korver,2018,1.697851335,0.343972125,2.04182346,5.147716465
Kyle Korver,2019,-0.555819287,-0.794287416,-1.350106703,0.971542936
Kosta Koufos,2014,-1.581077453,2.111071576,0.529994123,2.325280111
Kosta Koufos,2015,-2.593021136,3.137540143,0.544519007,2.496346374
Kosta Koufos,2016,-1.578515542,0.175562193,-1.402953348,1.012025362
Kosta Koufos,2017,-2.481681167,1.656771007,-0.82491016,1.384041955
Kosta Koufos,2018,-1.764378076,0.571660905,-1.192717171,1.092096764
Kosta Koufos,2019,-3.849104212,-0.016915344,-3.866019555,-0.285407632
Viacheslav Kravtsov,2014,-8.180327093,-7.043798203,-15.2241253,-0.377052946
Rodions Kurucs,2019,-2.627836564,-0.566334731,-3.194171296,-0.313643475
Kyle Kuzma,2018,-0.712523216,-0.811099304,-1.523622521,1.507762313
Kyle Kuzma,2019,-0.566054462,-0.709187771,-1.275242233,1.749639211
Mindaugas Kuzminskas,2017,-0.362487638,-3.695515395,-4.058003033,-0.678609944
Mindaugas Kuzminskas,2018,-44.30386305,11.72660164,-32.57726141,-0.030256429
Ognjen Kuzmic,2014,-7.753612691,-4.222883388,-11.97649608,-0.478859727
Ognjen Kuzmic,2015,-3.932282184,-6.872053215,-10.8043354,-0.29977966
Skal Labissiere,2017,-1.475670305,-1.427419918,-2.903090223,-0.047808347
Skal Labissiere,2018,-2.000808206,-0.800240091,-2.801048298,-0.032295476
Skal Labissiere,2019,-3.545238516,-4.002884443,-7.548122959,-0.466921347
Doron Lamb,2014,-0.786514818,-3.099649327,-3.886164145,-0.400727128
Jeremy Lamb,2014,0.502886395,0.241673056,0.744559451,2.928390151
Jeremy Lamb,2015,0.069775892,-1.008067422,-0.93829153,0.585675752
Jeremy Lamb,2016,1.017319221,2.327173421,3.344492642,3.848479811
Jeremy Lamb,2017,2.092256239,-1.611742931,0.480513308,1.871837883
Jeremy Lamb,2018,2.234568608,-0.247050327,1.987518281,4.723255888
Jeremy Lamb,2019,1.532139373,1.14690751,2.679046882,6.196108575
Carl Landry,2014,-1.757087918,-3.176863449,-4.933951367,-0.257609011
Carl Landry,2015,-1.894049426,-1.424495099,-3.318544525,-0.343596491
Carl Landry,2016,1.420207075,-2.33322293,-0.913015856,0.531937236
Nicolas Laprovittola,2017,-4.568332389,0.300613162,-4.267719227,-0.134470929
Shane Larkin,2014,-2.716104969,3.01364648,0.297541511,0.76513329
Shane Larkin,2015,-2.312740459,-0.221388191,-2.53412865,0.202973408
Shane Larkin,2016,-1.897146456,-0.62746103,-2.524607486,0.201374395
Shane Larkin,2018,-1.693830424,1.553817687,-0.140012737,1.239758039
Joffrey Lauvergne,2015,-4.429167,-2.289393487,-6.718560487,-0.548630734
Joffrey Lauvergne,2016,-1.39268933,-2.068301339,-3.460990669,-0.375921316
Joffrey Lauvergne,2017,-2.010394228,-1.22010945,-3.230503678,-0.232933484
Joffrey Lauvergne,2018,-2.556779609,-4.81802221,-7.374801819,-1.274818547
Zach LaVine,2015,-3.498884515,-4.833381346,-8.332265861,-5.428714861
Zach LaVine,2016,0.596343863,-3.300030616,-2.703686753,0.054443409
Zach LaVine,2017,0.917437337,-2.39269388,-1.475256544,1.129927064
Zach LaVine,2018,-0.671833061,-2.273730613,-2.945563674,-0.065727053
Zach LaVine,2019,1.291777032,-2.316635264,-1.024858232,1.924199163
Ty Lawson,2014,3.176133665,-0.250194677,2.925938988,6.518252394
Ty Lawson,2015,3.828513697,-1.765714437,2.06279926,6.58801499
Ty Lawson,2016,-3.099649594,-0.9804497,-4.080099294,-1.054305301
Ty Lawson,2017,0.164923066,-0.733645481,-0.568722415,1.935776847
Ty Lawson,2018,3.045099516,-0.085856688,2.959242827,0.286532388
Jake Layman,2017,-5.742418008,-2.010190914,-7.752608922,-0.679416453
Jake Layman,2018,-4.816467966,-1.221566487,-6.038034453,-0.297359963
Jake Layman,2019,-1.237026335,-0.447895407,-1.684921742,0.731847583
TJ Leaf,2018,-0.318996665,-5.058831253,-5.377827919,-0.61349088
TJ Leaf,2019,0.013488072,2.478827511,2.492315583,1.436550808
Ricky Ledo,2014,0.385421242,3.576884501,3.962305744,0.114756445
Ricky Ledo,2015,-3.561532083,-3.790438818,-7.351970901,-0.575037204
Courtney Lee,2014,0.681619929,0.73618566,1.41780559,4.655463242
Courtney Lee,2015,0.339992764,-1.701611091,-1.361618327,1.943535774
Courtney Lee,2016,-0.435853191,0.948923705,0.513070514,4.336069515
Courtney Lee,2017,0.053575029,-1.423327942,-1.369752913,1.717435525
Courtney Lee,2018,0.196764845,-1.509373986,-1.312609141,1.68727278
Courtney Lee,2019,-2.479153884,1.611066582,-0.868087302,0.411071415
David Lee,2014,0.170442019,0.964439663,1.134881682,4.980037663
David Lee,2015,-0.621442137,-0.565315552,-1.186757689,0.815314751
David Lee,2016,-1.306319714,1.147608059,-0.158711654,1.234888716
David Lee,2017,0.584195782,1.727625517,2.3118213,4.473240889
Damion Lee,2018,-0.428754473,1.723946437,1.295191963,0.833489717
Damion Lee,2019,-0.946589613,-1.032479745,-1.979069358,0.147267816
Malcolm Lee,2015,-4.730754809,-3.305917329,-8.036672138,-0.005409588
Walter Lemon Jr.,2018,-5.436146123,-7.282108569,-12.71825469,-0.181418135
Walter Lemon Jr.,2019,-1.29920714,-0.93193753,-2.23114467,0.0439839
Alex Len,2014,-4.290994226,-5.106581952,-9.397576178,-1.235189778
Alex Len,2015,-2.553000605,2.493458045,-0.05954256,2.09627896
Alex Len,2016,-4.36679355,1.807313434,-2.559480116,0.178196709
Alex Len,2017,-3.678429804,1.130001894,-2.54842791,0.161402685
Alex Len,2018,-1.109762256,-0.260141167,-1.369903423,0.986185662
Alex Len,2019,-1.771078578,0.58817557,-1.182903007,1.245722766
Kawhi Leonard,2014,1.710509523,4.864591134,6.575100657,12.77925837
Kawhi Leonard,2015,3.444919181,4.774206859,8.21912604,12.85468151
Kawhi Leonard,2016,5.128249918,4.72471971,9.852969628,17.48094634
Kawhi Leonard,2017,7.299944462,1.992527567,9.292472029,17.94142241
Kawhi Leonard,2018,0.776222677,5.407566805,6.183789482,0.965839777
Kawhi Leonard,2019,5.729369444,0.899991488,6.629360932,14.47116267
Meyers Leonard,2014,-4.864649832,-2.532082897,-7.396732729,-0.869943696
Meyers Leonard,2015,-0.793196761,3.097026951,2.30383019,2.494145573
Meyers Leonard,2016,-1.014839824,-0.598032433,-1.612872258,0.773513671
Meyers Leonard,2017,-3.398626749,-1.388811277,-4.787438026,-1.319846622
Meyers Leonard,2018,-0.51181006,-3.411443711,-3.923253771,-0.169079625
Meyers Leonard,2019,0.119180402,-4.257369806,-4.138189404,-0.730952261
Jon Leuer,2014,-0.109497164,0.260898918,0.151401754,0.997073635
Jon Leuer,2015,-3.470661978,0.013272906,-3.457389072,-0.301255448
Jon Leuer,2016,-0.860561406,0.336733804,-0.523827602,1.441218343
Jon Leuer,2017,-1.349605805,0.454244456,-0.895361349,1.838713581
Jon Leuer,2018,-5.281500565,-2.351858456,-7.633359021,-0.33935272
Jon Leuer,2019,-4.475204259,-1.632717212,-6.107921471,-0.695491002
Caris LeVert,2017,-0.377530114,-0.819651863,-1.197181977,0.989537449
Caris LeVert,2018,-1.027778165,0.116541095,-0.91123707,1.764874792
Caris LeVert,2019,0.982270565,1.497373344,2.479643909,3.2377486
Rashard Lewis,2014,-0.274756788,2.065015081,1.790258293,3.038414469
DeAndre Liggins,2014,53.2288638,-28.54854308,24.68032072,0.014008192
DeAndre Liggins,2017,-3.612674149,1.881318969,-1.73135518,0.429620677
DeAndre Liggins,2018,-3.946676446,-1.677249092,-5.623925537,-1.045484576
Damian Lillard,2014,4.185661619,-1.424601839,2.761059781,9.689817875
Damian Lillard,2015,3.725676253,-1.374986114,2.35069014,8.140588171
Damian Lillard,2016,4.874919997,-2.15398492,2.720935077,8.839456747
Damian Lillard,2017,5.754411253,-2.37764745,3.376763803,8.966363667
Damian Lillard,2018,6.154617221,-0.127381373,6.027235848,12.80760241
Damian Lillard,2019,6.364833398,-0.762903153,5.601930245,15.00745276
Jeremy Lin,2014,-0.418840658,1.542902938,1.12406228,4.469710129
Jeremy Lin,2015,0.911343518,0.442456118,1.353799636,4.012350409
Jeremy Lin,2016,-1.103334306,2.417739592,1.314405286,4.694351213
Jeremy Lin,2017,2.130275335,2.096298213,4.226573547,3.199353837
Jeremy Lin,2018,2.335943961,-11.5800758,-9.244131843,-0.085254751
Jeremy Lin,2019,-1.90746227,0.967305999,-0.940156272,1.381790206
Shaun Livingston,2014,-0.014177093,0.147197272,0.133020178,3.277846344
Shaun Livingston,2015,-1.663726227,-0.356777112,-2.020503339,0.717843152
Shaun Livingston,2016,-0.088607089,-0.738739869,-0.827346958,1.978217962
Shaun Livingston,2017,-2.030307146,-0.795726766,-2.826033912,-0.059953838
Shaun Livingston,2018,-1.165994043,-1.085499849,-2.251493891,0.356816437
Shaun Livingston,2019,-1.192036925,-1.014206717,-2.206243642,0.327314611
Zach Lofton,2019,-16.06603799,12.48042121,-3.585616775,-0.001840472
Shawn Long,2017,4.090978359,-2.592450406,1.498527953,0.510164907
Kevon Looney,2016,-2.223280743,-10.74874559,-12.97202633,-0.109469835
Kevon Looney,2017,-3.040475686,1.66986409,-1.370611596,0.312932396
Kevon Looney,2018,-0.96743206,4.357938604,3.390506544,4.076902248
Kevon Looney,2019,0.624270743,2.753754069,3.378024813,5.98262442
Brook Lopez,2014,1.244286186,2.2948971,3.539183286,1.695009246
Brook Lopez,2015,0.446184058,0.767659997,1.213844055,4.722776166
Brook Lopez,2016,-0.058531786,2.460408483,2.401876696,6.423569828
Brook Lopez,2017,-0.144764987,0.219580287,0.074815301,3.24318167
Brook Lopez,2018,-0.658904031,0.084075889,-0.574828143,1.943187572
Brook Lopez,2019,-0.514036892,1.638571466,1.124534574,5.568199471
Robin Lopez,2014,0.756171459,1.351818384,2.107989843,7.255095304
Robin Lopez,2015,-0.914540772,1.46047645,0.545935678,2.926977521
Robin Lopez,2016,-0.058661027,-0.159380324,-0.218041351,2.841530289
Robin Lopez,2017,-2.186859129,1.215319084,-0.971540045,2.192643197
Robin Lopez,2018,-4.299165346,0.054906402,-4.244258944,-1.278927566
Robin Lopez,2019,-1.85418231,-0.174085893,-2.028268203,0.58618141
Kevin Love,2014,5.681616554,0.884102594,6.565719148,13.57725105
Kevin Love,2015,1.857008659,1.552954414,3.409963072,8.325963588
Kevin Love,2016,2.833487631,1.280336568,4.113824199,10.74850265
Kevin Love,2017,2.817388174,1.877122587,4.694510761,9.536085206
Kevin Love,2018,1.6984482,-0.321745676,1.376702524,4.892562897
Kevin Love,2019,1.856373505,1.521788277,3.378161783,1.887343404
Kyle Lowry,2014,4.335342181,1.242195459,5.57753764,13.46320289
Kyle Lowry,2015,3.060665355,0.573507809,3.634173164,8.342475423
Kyle Lowry,2016,5.328884573,0.430835965,5.759720538,15.81697712
Kyle Lowry,2017,6.320909654,-0.434616414,5.88629324,11.2625947
Kyle Lowry,2018,4.924135746,0.422859683,5.346995429,12.01677693
Kyle Lowry,2019,3.668073526,1.935975743,5.60404927,13.54742501
Jordan Loyd,2019,2.929955623,-5.414119096,-2.484163473,0.007416708
John Lucas III,2014,-4.250287979,-0.879417256,-5.129705235,-0.706229747
John Lucas III,2015,-2.191973992,-3.224091906,-5.416065898,-0.361956921
John Lucas III,2017,-5.201044337,12.8767951,7.675750764,0.057059023
Kalin Lucas,2015,-9.071356506,-6.856643635,-15.92800014,-0.040183746
Kalin Lucas,2019,-9.972540692,7.201324543,-2.771216149,-6.40E-05
Timothe Luwawu-Cabarrot,2017,-1.91325897,-0.321002338,-2.234261308,0.315932017
Timothe Luwawu-Cabarrot,2018,-2.739761362,-0.384292799,-3.12405416,-0.155137462
Timothe Luwawu-Cabarrot,2019,-3.899946948,-2.758354835,-6.658301783,-1.315781781
Tyler Lydon,2018,-13.12225207,-2.998253682,-16.12050575,-0.013078053
Tyler Lydon,2019,-2.24951349,-4.542646346,-6.792159836,-0.193663618
Trey Lyles,2016,-2.68908201,-0.075626801,-2.76470881,-0.010288281
Trey Lyles,2017,-3.154541771,0.169658011,-2.98488376,-0.139250903
Trey Lyles,2018,0.670215541,0.144500295,0.814715836,2.52515009
Trey Lyles,2019,-3.561724153,-0.602681945,-4.164406098,-0.815563158
Scott Machado,2019,14.20525569,5.550532122,19.75578782,0.214952661
Shelvin Mack,2014,1.332437075,-0.312265982,1.020171093,3.109258605
Shelvin Mack,2015,-0.58202774,-1.837587844,-2.419615584,0.157336736
Shelvin Mack,2016,-0.443438643,0.924085531,0.480646888,1.780029789
Shelvin Mack,2017,-1.902703763,-2.420815932,-4.323519695,-1.087300111
Shelvin Mack,2018,0.046016324,0.152670251,0.198686575,2.031179847
Shelvin Mack,2019,-2.82374715,-2.007175374,-4.830922524,-1.322597655
Daryl Macon,2019,-4.008584149,-4.029607666,-8.038191815,-0.24164335
J.P. Macura,2019,-13.82675561,9.669288161,-4.157467451,-0.01211795
Josh Magette,2018,0.262927932,-0.225563246,0.037364686,0.303199003
Ian Mahinmi,2014,-3.854013914,3.624586707,-0.229427206,1.925716795
Ian Mahinmi,2015,-2.770728638,2.432057486,-0.338671152,1.41023173
Ian Mahinmi,2016,-2.68678401,2.772922789,0.086138778,2.822582906
Ian Mahinmi,2017,-3.233350364,2.308386407,-0.924963957,0.568695854
Ian Mahinmi,2018,-2.170315951,1.532253917,-0.638062034,1.301847377
Ian Mahinmi,2019,-3.072572211,3.238064544,0.165492334,0.740695913
Thon Maker,2017,-1.777125702,-0.489514786,-2.266640489,0.181091689
Thon Maker,2018,-3.109363113,-3.00467651,-6.114039623,-2.286167237
Thon Maker,2019,-2.864063999,0.433290743,-2.430773256,0.144044502
Devyn Marble,2015,-3.092468404,0.899071725,-2.193396679,0.059879732
Devyn Marble,2016,-4.893630491,1.449151702,-3.444478788,-0.088469466
Shawn Marion,2014,-1.446409965,-0.176314217,-1.622724182,1.499078034
Shawn Marion,2015,-2.083992513,-0.717322957,-2.80131547,-0.029802571
Boban Marjanovic,2016,2.734715363,-1.124398528,1.610316835,1.212224727
Boban Marjanovic,2017,3.001832085,3.72450039,6.726332474,1.414146625
Boban Marjanovic,2018,1.486112797,0.429772067,1.915884864,0.798038779
Boban Marjanovic,2019,0.947418168,1.605192626,2.552610794,2.151134883
Lauri Markkanen,2018,0.055178459,-0.172101101,-0.116922641,2.706662931
Lauri Markkanen,2019,0.957193313,-0.777950749,0.179242564,2.500888933
Kendall Marshall,2014,0.514752172,-4.298435138,-3.783682966,-0.832846634
Kendall Marshall,2015,1.375040555,-0.291638644,1.083401911,0.820106162
Kendall Marshall,2016,-4.077100641,-6.090138259,-10.1672389,-1.538441476
Cartier Martin,2014,-0.866299085,-0.432678175,-1.29897726,0.656660405
Cartier Martin,2015,-3.399016866,-1.787433759,-5.186450624,-0.243688592
Jarell Martin,2016,-1.035249019,-1.933121375,-2.968370394,-0.052138519
Jarell Martin,2017,-4.766420167,0.884766058,-3.881654109,-0.330251764
Jarell Martin,2018,-3.760771904,-0.526155093,-4.286926997,-1.302553828
Jarell Martin,2019,-2.722822535,-1.149719652,-3.872542188,-0.197337329
Kenyon Martin,2014,-1.807054607,4.426300319,2.619245712,1.727971428
Kenyon Martin,2015,-4.650408018,2.416101412,-2.234306606,0.027231231
Kevin Martin,2014,0.676974352,-2.069662242,-1.39268789,1.516674499
Kevin Martin,2015,1.697784301,-2.52280428,-0.825019979,1.289978978
Kevin Martin,2016,-1.647906722,-2.808657559,-4.456564281,-1.006653508
Frank Mason,2018,-0.328603219,-1.495010351,-1.82361357,0.458193281
Frank Mason,2019,-2.125624611,-3.616831661,-5.742456272,-0.669248713
Roger Mason Jr.,2014,-0.449419771,-1.277799972,-1.727219743,0.135191213
Yante Maten,2019,1.175369957,14.85828811,16.03365807,0.123069827
Mangok Mathiang,2018,0.856529333,10.01015852,10.86668785,0.13899105
Wesley Matthews,2014,2.344141514,-0.114161638,2.229979876,8.178587063
Wesley Matthews,2015,2.284158937,1.308563148,3.592722085,6.604483591
Wesley Matthews,2016,1.292190649,-0.056052488,1.236138161,5.653851957
Wesley Matthews,2017,-0.253030517,0.944891016,0.691860498,4.364513544
Wesley Matthews,2018,-0.632230264,-1.549070086,-2.181300351,0.617170635
Wesley Matthews,2019,-0.632454894,-0.266367486,-0.89882238,2.087591147
Jason Maxiell,2014,-3.026894191,-0.847158387,-3.874052578,-0.277550923
Jason Maxiell,2015,-2.957966063,0.446476055,-2.511490008,0.10647966
Eric Maynor,2014,-5.76438829,-6.492354396,-12.25674269,-1.576365547
O.J. Mayo,2014,-1.298404722,-2.091541605,-3.389946327,-0.442596583
O.J. Mayo,2015,-0.051477469,-1.486036646,-1.537514115,1.181929333
O.J. Mayo,2016,-1.72312886,0.756359418,-0.966769443,0.997066897
Luc Mbah a Moute,2014,-2.983237965,-1.319603471,-4.302841436,-0.786679508
Luc Mbah a Moute,2015,-3.248370832,2.284422546,-0.963948285,1.742458903
Luc Mbah a Moute,2016,-3.198117017,3.477382715,0.279265699,2.079727631
Luc Mbah a Moute,2017,-1.349627223,3.468104178,2.118476955,4.952944792
Luc Mbah a Moute,2018,-2.84975831,2.051465146,-0.798293164,1.715272261
Luc Mbah a Moute,2019,-1.784781485,2.312029904,0.527248419,0.101921072
James Michael McAdoo,2015,0.075435134,-1.582824247,-1.507389113,0.092353363
James Michael McAdoo,2016,-4.296911552,-2.803133113,-7.100044665,-0.668669861
James Michael McAdoo,2017,-4.580241575,0.192033935,-4.38820764,-0.428590585
James Michael McAdoo,2018,-0.127962322,2.992670103,2.86470778,0.052530743
Ray McCallum,2014,-2.69313346,0.148798236,-2.544335225,0.091930537
Ray McCallum,2015,-0.800101747,-1.994295275,-2.794397022,-0.032226258
Ray McCallum,2016,-2.488149157,-1.911532059,-4.399681216,-0.394446287
Tahjere McCall,2019,-2.355724798,25.29493989,22.93921509,0.108007988
Patrick McCaw,2017,-2.038813053,-1.163203766,-3.202016819,-0.285146451
Patrick McCaw,2018,-3.320170517,-1.325766326,-4.645936844,-0.935634962
Patrick McCaw,2019,-2.742093538,-2.099465634,-4.841559171,-0.479812502
Sheldon Mac,2017,-1.904279482,-0.805692452,-2.709971934,0.003804261
CJ McCollum,2014,-1.621334222,-1.249291127,-2.870625349,-0.037617532
CJ McCollum,2015,1.314260558,1.038424342,2.352684899,3.007713569
CJ McCollum,2016,2.43833366,0.70981828,3.14815194,9.736892795
CJ McCollum,2017,3.204678716,-1.04554377,2.159134946,7.365709755
CJ McCollum,2018,2.50253051,-1.476601035,1.025929474,5.953125489
CJ McCollum,2019,3.323624087,-0.148200886,3.175423201,9.181164186
T.J. McConnell,2016,-0.16628355,0.060313082,-0.105970468,2.155352017
T.J. McConnell,2017,-1.377308397,0.580506474,-0.796801923,2.13318418
T.J. McConnell,2018,-1.206783405,1.636211964,0.429428559,3.060007649
T.J. McConnell,2019,-1.030849033,-0.685020766,-1.715869799,0.808976581
Erik McCree,2018,-9.334545659,-6.616581949,-15.95112761,-0.054456941
Chris McCullough,2016,-1.601576014,-1.120503454,-2.722079467,0.005179894
Chris McCullough,2017,1.529137431,-2.719637417,-1.190499986,0.065549838
Chris McCullough,2018,-3.982311573,-0.761971297,-4.74428287,-0.092091933
KJ McDaniels,2015,-3.946169689,0.746800252,-3.199369438,-0.303151866
KJ McDaniels,2016,-1.054634014,3.468843896,2.414209881,0.71517342
KJ McDaniels,2017,-1.922698605,-1.839775258,-3.762473863,-0.263223505
Doug McDermott,2015,-4.756823244,-6.104848417,-10.86167166,-1.378352348
Doug McDermott,2016,-0.426404327,-3.370588957,-3.796993284,-0.994853006
Doug McDermott,2017,-0.282031263,-4.044344763,-4.326376026,-1.246458389
Doug McDermott,2018,-1.424179864,-1.34136363,-2.765543493,-0.017734263
Doug McDermott,2019,0.252855151,-2.306184714,-2.053329563,0.487819789
Mitch McGary,2015,-0.880689599,-0.320074586,-1.200764184,0.383792207
Mitch McGary,2016,-6.403884396,-7.358027508,-13.7619119,-0.4100989
JaVale McGee,2014,-3.634851669,-2.197780322,-5.832631991,-0.124971358
JaVale McGee,2015,-4.63824251,-5.400316109,-10.03855862,-0.962433459
JaVale McGee,2016,-4.179821783,-1.377859608,-5.55768139,-0.551108462
JaVale McGee,2017,2.098008093,1.921242998,4.019251091,3.106983448
JaVale McGee,2018,0.121182854,0.991421975,1.112604829,1.552072624
